user_id,rest_id,cost,rating,location
U0364,R1282,200,4,"Bellandur, Bangalore"
U0352,R1450,400,4,"Whitefield, Bangalore"
U0159,R0500,900,2,"Indiranagar, Bangalore"
U0781,R6652,700,1,"Electronic City, Bangalore"
U0889,R2086,400,3,"Whitefield, Bangalore"
U0252,R0358,400,4,"Ulsoor, Bangalore"
U0519,R7570,1000,1,"Sanjay Nagar, Bangalore"
U0832,R8095,100,2,"Banashankari, Bangalore"
U0072,R2233,800,4,"Koramangala 4th Block, Bangalore"
U0095,R3105,100,3,"Sarjapur Road, Bangalore"
U0961,R1493,300,2,"ITPL Main Road, Whitefield, Bangalore"
U0161,R8126,500,2,"Banashankari, Bangalore"
U0888,R3201,1000,4,"Sarjapur Road, Bangalore"
U0063,R7691,800,2,"Sahakara Nagar, Bangalore"
U0791,R0970,1000,2,"Marathahalli, Bangalore"
U0304,R8305,100,2,"Vijay Nagar, Bangalore"
U0326,R3620,500,3,"JP Nagar, Bangalore"
U0296,R4615,200,4,"Residency Road, Bangalore"
U0443,R2619,400,5,"Koramangala 1st Block, Bangalore"
U0458,R2399,100,2,"JP Nagar, Bangalore"
U0126,R5044,500,2,"Rajajinagar, Bangalore"
U0674,R4181,800,3,"Bannerghatta Road, Bangalore"
U0957,R3266,100,4,"HSR, Bangalore"
U0373,R0518,300,4,"Ulsoor, Bangalore"
U0601,R2210,700,3,"Koramangala 4th Block, Bangalore"
U0603,R0551,700,4,"Indiranagar, Bangalore"
U0983,R5769,400,5,"BTM, Bangalore"
U0518,R1315,200,3,"Marathahalli, Bangalore"
U0348,R3349,400,3,"Bannerghatta Road, Bangalore"
U0775,R3289,900,5,"Sarjapur Road, Bangalore"
U0111,R6027,500,1,"Kalyan Nagar, Bangalore"
U0779,R2056,400,3,"Forum Shantiniketan Mall, Whitefield, Bangalore"
U0649,R6661,700,1,"Electronic City, Bangalore"
U0227,R4544,1000,3,"HSR, Bangalore"
U0376,R4331,200,5,"Sarjapur Road, Bangalore"
U0540,R0142,300,4,"Kammanahalli, Bangalore"
U0433,R1400,800,4,"Marathahalli, Bangalore"
U0047,R8698,200,2,"Marathahalli, Bangalore"
U0597,R5933,1000,2,"Hennur, Bangalore"
U0461,R1588,900,2,"Whitefield, Bangalore"
U0103,R1961,500,1,"Ascendas Park Square, Whitefield, Bangalore"
U0193,R7410,600,4,"JP Nagar, Bangalore"
U0973,R4768,500,2,"Vijay Nagar, Bangalore"
U0865,R8705,500,3,"Marathahalli, Bangalore"
U0985,R5073,300,4,"Majestic, Bangalore"
U0804,R3933,200,5,"Bannerghatta Road, Bangalore"
U0060,R1259,200,1,"Kadubeesanahalli, Bangalore"
U0658,R2438,200,3,"Jayanagar, Bangalore"
U0739,R7072,600,4,"Electronic City, Bangalore"
U0956,R0770,400,5,"Bellandur, Bangalore"
U0315,R4895,600,1,"New BEL Road, Bangalore"
U0914,R4337,700,2,"RMZ Ecoworld, Bellandur, Bangalore"
U0463,R6631,800,3,"Bommasandra, Bangalore"
U0499,R2623,800,2,"BTM, Bangalore"
U0765,R4238,600,4,"Sarjapur Road, Bangalore"
U0115,R4482,800,3,"Sarjapur Road, Bangalore"
U0095,R3950,300,2,"Bannerghatta Road, Bangalore"
U0073,R8324,1000,5,"Rajarajeshwari Nagar, Bangalore"
U0543,R7726,700,2,"Sahakara Nagar, Bangalore"
U0378,R1343,300,3,"BTM, Bangalore"
U0751,R8283,100,3,"Jayanagar, Bangalore"
U0761,R5426,300,5,"Rajajinagar, Bangalore"
U0479,R5446,400,5,"Yeshwantpur, Bangalore"
U0649,R2461,800,2,"Jayanagar, Bangalore"
U0739,R0722,200,1,"Marathahalli, Bangalore"
U0110,R3999,700,3,"JP Nagar, Bangalore"
U0473,R8549,800,3,"Vijay Nagar, Bangalore"
U0100,R1145,700,3,"Whitefield, Bangalore"
U0781,R3575,400,4,"JP Nagar, Bangalore"
U0868,R7183,900,5,"Radha Regent Bengaluru, Electronic City, Bangalore"
U0445,R8090,600,5,"Jayanagar, Bangalore"
U0656,R0779,300,2,"Brookefields Mall, Brookefield, Bangalore"
U0400,R6238,900,1,"Nagawara, Bangalore"
U0266,R3261,700,4,"HSR, Bangalore"
U0639,R2080,500,5,"Marathahalli, Bangalore"
U0786,R2066,1000,5,"Marathahalli, Bangalore"
U0423,R8231,800,3,"Banashankari, Bangalore"
U0855,R6788,600,4,"Electronic City, Bangalore"
U0490,R0316,400,3,"Indiranagar, Bangalore"
U0993,R1833,1000,4,"Whitefield, Bangalore"
U0296,R5285,600,5,"New BEL Road, Bangalore"
U0609,R5094,900,1,"Majestic, Bangalore"
U0219,R2132,900,3,"Whitefield, Bangalore"
U0166,R3414,700,1,"Kanakapura Road, Bangalore"
U0829,R8825,300,2,"Banaswadi, Bangalore"
U0650,R4184,500,3,"JP Nagar, Bangalore"
U0351,R7847,700,3,"New BEL Road, Bangalore"
U0419,R4148,300,3,"JP Nagar, Bangalore"
U0701,R7664,400,1,"New BEL Road, Bangalore"
U0161,R3979,1000,2,"JP Nagar, Bangalore"
U0305,R4033,400,5,"Hosur Road, Bangalore"
U0322,R6494,300,4,"Banaswadi, Bangalore"
U0711,R6747,600,3,"Bommasandra, Bangalore"
U0253,R2066,900,2,"Marathahalli, Bangalore"
U0139,R1543,600,2,"Whitefield, Bangalore"
U0776,R1907,900,4,"Marathahalli, Bangalore"
U0364,R0008,700,1,"Indiranagar, Bangalore"
U0792,R4518,1000,4,"HSR, Bangalore"
U0545,R5270,400,5,"RT Nagar, Bangalore"
U0090,R4879,200,1,"Malleshwaram, Bangalore"
U0256,R8126,1000,2,"Banashankari, Bangalore"
U0847,R1768,400,5,"Brookefield, Bangalore"
U0638,R2962,400,5,"BTM, Bangalore"
U0574,R8058,100,3,"Thippasandra, Bangalore"
U0327,R7592,1000,5,"Sahakara Nagar, Bangalore"
U0198,R4364,700,5,"Sarjapur Road, Bangalore"
U0358,R8528,300,3,"Basaveshwara Nagar, Bangalore"
U0853,R8130,1000,3,"Banashankari, Bangalore"
U0080,R8734,100,3,"Whitefield, Bangalore"
U0001,R0389,400,2,"Thippasandra, Bangalore"
U0721,R3525,200,5,"Bannerghatta Road, Bangalore"
U0521,R7545,400,3,"New BEL Road, Bangalore"
U0959,R7518,600,1,"New BEL Road, Bangalore"
U0268,R8781,1000,5,"Banaswadi, Bangalore"
U0978,R3613,800,1,"Bannerghatta Road, Bangalore"
U0378,R4375,1000,5,"Sarjapur Road, Bangalore"
U0966,R5477,300,1,"Basaveshwara Nagar, Bangalore"
U0902,R0058,800,4,"Jeevan Bhima Nagar, Bangalore"
U0642,R5279,700,2,"Sanjay Nagar, Bangalore"
U0771,R8298,700,5,"Rajarajeshwari Nagar, Bangalore"
U0310,R8451,100,3,"Basavanagudi, Bangalore"
U0159,R2568,700,1,"Bommanahalli, Bangalore"
U0225,R0042,800,4,"CV Raman Nagar, Bangalore"
U0654,R8336,700,1,"Vijay Nagar, Bangalore"
U0398,R3680,300,4,"Vijay Nagar, Bangalore"
U0930,R7922,100,5,"Jalahalli, Bangalore"
U0521,R5148,1000,2,"Basaveshwara Nagar, Bangalore"
U0226,R8805,900,3,"Kalyan Nagar, Bangalore"
U0503,R4347,500,4,"Sarjapur Road, Bangalore"
U0980,R8747,400,4,"Marathahalli, Bangalore"
U0058,R6410,800,5,"RT Nagar, Bangalore"
U0113,R4293,400,4,"Sarjapur Road, Bangalore"
U0172,R5376,900,3,"Hebbal, Bangalore"
U0124,R7375,900,3,"HSR, Bangalore"
U0346,R0206,300,5,"Indiranagar, Bangalore"
U0224,R3051,800,3,"Bommanahalli, Bangalore"
U0758,R3864,1000,2,"Banashankari, Bangalore"
U0954,R7745,1000,1,"New BEL Road, Bangalore"
U0417,R6489,1000,1,"Kammanahalli, Bangalore"
U0648,R3733,900,2,"BTM, Bangalore"
U0912,R3123,400,2,"Koramangala 7th Block, Bangalore"
U0704,R3617,100,5,"Kumaraswamy Layout, Bangalore"
U0895,R8582,1000,3,"Vijay Nagar, Bangalore"
U0687,R1018,200,4,"Brookefield, Bangalore"
U0104,R2537,200,4,"Koramangala 7th Block, Bangalore"
U0049,R4742,500,4,"Nagawara, Bangalore"
U0916,R5982,1000,3,"HBR Layout, Bangalore"
U0502,R2660,400,4,"HSR, Bangalore"
U0447,R8876,100,5,"Vasanth Nagar, Bangalore"
U0911,R8474,300,1,"Hosur Road, Bangalore"
U0593,R7630,200,1,"Jalahalli, Bangalore"
U0473,R5501,200,1,"Frazer Town, Bangalore"
U0416,R0404,900,1,"Domlur, Bangalore"
U0552,R8028,500,1,"Old Airport Road, Bangalore"
U0320,R7876,200,5,"Gokulam Grand Hotel & Spa, New BEL Road, Bangalore"
U0623,R5673,100,2,"Cunningham Road, Bangalore"
U0922,R3638,200,5,"Koramangala 5th Block, Bangalore"
U0970,R6464,600,4,"Banaswadi, Bangalore"
U0422,R0922,1000,3,"Marathahalli, Bangalore"
U0883,R6228,500,1,"Nagawara, Bangalore"
U0653,R7744,900,4,"Jalahalli, Bangalore"
U0046,R8035,800,2,"Old Airport Road, Bangalore"
U0067,R5200,700,2,"Vijay Nagar, Bangalore"
U0496,R3361,500,1,"Jayanagar, Bangalore"
U0890,R4308,800,3,"Sarjapur Road, Bangalore"
U0141,R3390,100,3,"Jayanagar, Bangalore"
U0800,R8465,300,4,"Banashankari, Bangalore"
U0519,R5432,500,5,"Rajajinagar, Bangalore"
U0155,R5610,300,4,"Bommanahalli, Bangalore"
U0026,R3138,100,1,"Bommanahalli, Bangalore"
U0478,R2189,400,2,"Koramangala 5th Block, Bangalore"
U0580,R2092,200,4,"Marathahalli, Bangalore"
U0066,R0867,400,4,"Bellandur, Bangalore"
U0482,R8327,1000,1,"Vijay Nagar, Bangalore"
U0275,R4445,300,4,"Bellandur, Bangalore"
U0562,R3775,700,4,"JP Nagar, Bangalore"
U0909,R4627,200,2,"Sigma Mall, Cunningham Road, Bangalore"
U0102,R0898,400,5,"Marathahalli, Bangalore"
U0989,R4233,300,1,"Bellandur, Bangalore"
U0811,R2967,200,3,"Bannerghatta Road, Bangalore"
U0190,R7410,700,3,"JP Nagar, Bangalore"
U0598,R5916,900,1,"Kalyan Nagar, Bangalore"
U0147,R0856,500,1,"Bellandur, Bangalore"
U0940,R3238,900,2,"Sarjapur Road, Bangalore"
U0084,R8811,100,2,"Rammurthy Nagar, Bangalore"
U0556,R3123,100,1,"Koramangala 7th Block, Bangalore"
U0323,R4584,1000,4,"Richmond Road, Bangalore"
U0002,R5535,900,2,"Malleshwaram, Bangalore"
U0089,R7351,200,1,"Bannerghatta Road, Bangalore"
U0887,R0728,800,4,"Marathahalli, Bangalore"
U0348,R7557,1000,3,"New BEL Road, Bangalore"
U0285,R4579,600,2,"Sarjapur Road, Bangalore"
U0717,R8672,100,3,"Magadi Road, Bangalore"
U0188,R4807,700,5,"City Market, Bangalore"
U0474,R4869,900,1,"Vasanth Nagar, Bangalore"
U0117,R0396,300,1,"Thippasandra, Bangalore"
U0823,R5889,800,5,"Rammurthy Nagar, Bangalore"
U0742,R1383,700,4,"Kadubeesanahalli, Bangalore"
U0569,R1398,900,3,"Whitefield, Bangalore"
U0781,R4280,900,1,"Sarjapur Road, Bangalore"
U0567,R8278,500,5,"Vijay Nagar, Bangalore"
U0392,R1537,600,4,"KR Puram, Bangalore"
U0376,R1844,100,5,"Whitefield, Bangalore"
U0838,R2683,300,4,"Bommanahalli, Bangalore"
U0633,R6490,100,4,"Kammanahalli, Bangalore"
U0644,R3393,700,1,"Banashankari, Bangalore"
U0032,R7645,200,1,"Orion Mall, Malleshwaram, Bangalore"
U0842,R7615,700,3,"Jalahalli, Bangalore"
U0821,R2052,200,1,"Marathahalli, Bangalore"
U0142,R4441,1000,2,"Koramangala 5th Block, Bangalore"
U0674,R5667,600,2,"Vasanth Nagar, Bangalore"
U0474,R1699,1000,5,"Whitefield, Bangalore"
U0743,R6615,400,4,"Electronic City, Bangalore"
U0448,R6028,800,3,"Kammanahalli, Bangalore"
U0313,R3735,700,1,"Banashankari, Bangalore"
U0956,R1706,700,5,"Kadubeesanahalli, Bangalore"
U0326,R0781,100,2,"Bellandur, Bangalore"
U0611,R6490,600,2,"Kammanahalli, Bangalore"
U0921,R3764,800,1,"JP Nagar, Bangalore"
U0634,R1460,100,3,"Whitefield, Bangalore"
U0466,R0617,600,1,"Shivajinagar, Bangalore"
U0324,R8426,900,1,"Uttarahalli, Bangalore"
U0144,R3050,1000,4,"Bellandur, Bangalore"
U0054,R3647,800,3,"Banashankari, Bangalore"
U0108,R5677,400,4,"Kalyan Nagar, Bangalore"
U0026,R7094,300,1,"Electronic City, Bangalore"
U0593,R1160,300,1,"Varthur Main Road, Whitefield, Bangalore"
U0661,R1505,200,2,"Whitefield, Bangalore"
U0109,R3988,100,1,"Bannerghatta Road, Bangalore"
U0818,R0640,1000,5,"Marathahalli, Bangalore"
U0661,R0176,1000,5,"Marathahalli, Bangalore"
U0948,R7331,900,2,"Bannerghatta Road, Bangalore"
U0590,R3393,300,1,"Banashankari, Bangalore"
U0722,R6341,800,5,"Rammurthy Nagar, Bangalore"
U0474,R8063,800,2,"Old Madras Road, Bangalore"
U0698,R3276,600,2,"Bommanahalli, Bangalore"
U0328,R1081,500,3,"Marathahalli, Bangalore"
U0593,R4009,400,5,"JP Nagar, Bangalore"
U0043,R1909,1000,4,"Marathahalli, Bangalore"
U0272,R2484,400,2,"Koramangala 5th Block, Bangalore"
U0078,R7388,1000,5,"Bannerghatta Road, Bangalore"
U0411,R5263,700,5,"New BEL Road, Bangalore"
U0986,R0380,900,4,"Brigade Road, Bangalore"
U0738,R8595,700,5,"Mantri Square, Malleshwaram, Bangalore"
U0866,R1938,400,1,"Whitefield, Bangalore"
U0031,R7829,900,5,"Vasanth Nagar, Bangalore"
U0697,R3464,400,5,"Jayanagar, Bangalore"
U0655,R1059,1000,4,"Old Airport Road, Bangalore"
U0893,R0535,700,5,"Cunningham Road, Bangalore"
U0750,R5841,200,1,"Kammanahalli, Bangalore"
U0371,R8585,900,1,"Vijay Nagar, Bangalore"
U0351,R5992,1000,3,"Kammanahalli, Bangalore"
U0877,R6407,1000,5,"Hennur, Bangalore"
U0862,R6697,900,5,"Electronic City, Bangalore"
U0511,R0981,700,4,"Marathahalli, Bangalore"
U0035,R3254,800,4,"Sarjapur Road, Bangalore"
U0491,R5689,600,3,"Indiranagar, Bangalore"
U0165,R4470,300,2,"HSR, Bangalore"
U0677,R4868,500,4,"New BEL Road, Bangalore"
U0017,R7924,700,2,"Peenya, Bangalore"
U0775,R0993,400,1,"Marathahalli, Bangalore"
U0251,R0748,100,4,"Marathahalli, Bangalore"
U0818,R7236,100,1,"Electronic City, Bangalore"
U0324,R5327,700,1,"Kalyan Nagar, Bangalore"
U0586,R6401,200,2,"RT Nagar, Bangalore"
U0910,R1187,700,1,"Bellandur, Bangalore"
U0257,R1262,600,2,"Marathahalli, Bangalore"
U0311,R2746,500,3,"Koramangala 5th Block, Bangalore"
U0411,R4189,1000,4,"Royal Meenakshi Mall, Bannerghatta Road, Bangalore"
U0331,R4217,100,2,"Total Mall, Sarjapur Road, Bangalore"
U0087,R7604,300,5,"New BEL Road, Bangalore"
U0323,R0132,300,3,"Indiranagar, Bangalore"
U0579,R3153,100,5,"HSR, Bangalore"
U0200,R1098,700,4,"Indiranagar, Bangalore"
U0192,R0237,100,5,"Koramangala 6th Block, Bangalore"
U0045,R7509,400,1,"Jalahalli, Bangalore"
U0502,R2149,500,3,"Whitefield, Bangalore"
U0599,R4216,600,4,"Sarjapur Road, Bangalore"
U0150,R1058,800,2,"Marathahalli, Bangalore"
U0904,R2109,300,4,"ITPL Main Road, Whitefield, Bangalore"
U0486,R1356,1000,1,"Yelahanka, Bangalore"
U0486,R2291,900,2,"Koramangala 5th Block, Bangalore"
U0899,R7756,500,4,"Malleshwaram, Bangalore"
U0640,R8878,300,3,"Frazer Town, Bangalore"
U0121,R1737,800,2,"Whitefield, Bangalore"
U0620,R6180,200,4,"Nagawara, Bangalore"
U0045,R5057,1000,2,"Basaveshwara Nagar, Bangalore"
U0445,R8419,800,5,"Basavanagudi, Bangalore"
U0398,R8040,200,2,"Jeevan Bhima Nagar, Bangalore"
U0294,R1829,400,5,"Whitefield, Bangalore"
U0635,R6585,100,3,"Hosur Road, Bangalore"
U0561,R4292,800,1,"Electronic City, Bangalore"
U0552,R8861,100,3,"Orion East, Banaswadi, Bangalore"
U0359,R3372,400,5,"Jayanagar, Bangalore"
U0588,R0716,700,1,"Marathahalli, Bangalore"
U0081,R4805,700,2,"Shivajinagar, Bangalore"
U0405,R8012,400,4,"ITC Gardenia, Bangalore"
U0746,R5428,1000,4,"Jalahalli, Bangalore"
U0995,R3280,600,2,"Koramangala 1st Block, Bangalore"
U0780,R1544,800,4,"Whitefield, Bangalore"
U0623,R5488,900,3,"New BEL Road, Bangalore"
U0371,R4260,900,3,"Sarjapur Road, Bangalore"
U0720,R7716,100,3,"New BEL Road, Bangalore"
U0951,R0962,300,2,"Bellandur, Bangalore"
U0734,R8139,900,3,"Vijay Nagar, Bangalore"
U0937,R8368,1000,4,"Nagarbhavi, Bangalore"
U0246,R0767,1000,5,"Marathahalli, Bangalore"
U0693,R1250,700,4,"KR Puram, Bangalore"
U0788,R5914,1000,3,"Kalyan Nagar, Bangalore"
U0869,R1994,900,1,"Marathahalli, Bangalore"
U0522,R1063,800,1,"Windmills Craftworks, Bangalore"
U0558,R2361,300,5,"Jayanagar, Bangalore"
U0490,R0970,200,1,"Marathahalli, Bangalore"
U0709,R7765,300,5,"Rajajinagar, Bangalore"
U0720,R7602,600,1,"New BEL Road, Bangalore"
U0710,R5235,400,4,"Frazer Town, Bangalore"
U0478,R6636,900,1,"Bommasandra, Bangalore"
U0703,R8037,800,5,"Old Airport Road, Bangalore"
U0720,R4387,800,2,"Sarjapur Road, Bangalore"
U0687,R1813,200,2,"Marathahalli, Bangalore"
U0081,R5605,300,4,"BTM, Bangalore"
U0434,R0373,500,1,"Indiranagar, Bangalore"
U0231,R3709,300,5,"JP Nagar, Bangalore"
U0174,R8739,1000,2,"Whitefield, Bangalore"
U0027,R0836,400,5,"Marathahalli, Bangalore"
U0128,R6530,100,5,"Bommasandra, Bangalore"
U0374,R3483,600,5,"Jayanagar, Bangalore"
U0419,R0326,600,1,"Indiranagar, Bangalore"
U0563,R1659,400,3,"Whitefield, Bangalore"
U0950,R1743,100,4,"Whitefield, Bangalore"
U0839,R1306,900,1,"Brookefield, Bangalore"
U0768,R7270,400,5,"Electronic City, Bangalore"
U0467,R7245,100,1,"Electronic City, Bangalore"
U0141,R8570,600,5,"Magadi Road, Bangalore"
U0708,R0237,200,1,"Koramangala 6th Block, Bangalore"
U0416,R6898,800,3,"Electronic City, Bangalore"
U0473,R3742,100,3,"JP Nagar, Bangalore"
U0625,R8446,900,2,"City Market, Bangalore"
U0258,R8923,200,3,"Kammanahalli, Bangalore"
U0287,R3132,600,1,"BTM, Bangalore"
U0459,R7570,300,5,"Sanjay Nagar, Bangalore"
U0642,R1992,100,5,"Marathahalli, Bangalore"
U0266,R5298,900,5,"Basaveshwara Nagar, Bangalore"
U0621,R7262,700,4,"Electronic City, Bangalore"
U0619,R0838,300,4,"Marathahalli, Bangalore"
U0509,R8707,200,3,"Brookefield, Bangalore"
U0411,R0111,900,3,"Indiranagar, Bangalore"
U0312,R0735,200,2,"Brookefield, Bangalore"
U0809,R4836,400,2,"Mantri Square, Malleshwaram, Bangalore"
U0439,R4475,300,1,"Koramangala 1st Block, Bangalore"
U0121,R6151,600,5,"Kammanahalli, Bangalore"
U0154,R1987,800,3,"Marathahalli, Bangalore"
U0951,R3064,200,5,"HSR, Bangalore"
U0873,R8815,200,2,"Frazer Town, Bangalore"
U0653,R1421,600,1,"Whitefield, Bangalore"
U0630,R5128,200,3,"New BEL Road, Bangalore"
U0109,R5928,800,3,"Kammanahalli, Bangalore"
U0212,R0336,900,4,"Koramangala 4th Block, Bangalore"
U0409,R0852,500,1,"Brookefield, Bangalore"
U0146,R8004,200,5,"Thippasandra, Bangalore"
U0816,R3945,600,2,"JP Nagar, Bangalore"
U0952,R7012,500,4,"Electronic City, Bangalore"
U0604,R2688,400,3,"Ulsoor, Bangalore"
U0720,R6405,200,4,"Kalyan Nagar, Bangalore"
U0845,R3488,900,4,"Basavanagudi, Bangalore"
U0025,R3785,400,2,"Koramangala 8th Block, Bangalore"
U0075,R7290,800,2,"Bommanahalli, Bangalore"
U0722,R6690,800,1,"Bommasandra, Bangalore"
U0420,R5168,1000,3,"Vijay Nagar, Bangalore"
U0560,R6224,600,5,"Nagawara, Bangalore"
U0053,R0582,700,4,"Koramangala 6th Block, Bangalore"
U0498,R3811,800,2,"Koramangala 8th Block, Bangalore"
U0996,R7718,600,2,"New BEL Road, Bangalore"
U0027,R8645,800,1,"Sankey Road, Bangalore"
U0735,R3328,900,4,"HSR, Bangalore"
U0393,R4719,700,3,"Brigade Road, Bangalore"
U0861,R2369,600,5,"BTM, Bangalore"
U0340,R0496,400,4,"Koramangala 8th Block, Bangalore"
U0746,R8758,500,4,"Whitefield, Bangalore"
U0209,R8005,400,4,"Frazer Town, Bangalore"
U0708,R4025,300,3,"Banashankari, Bangalore"
U0941,R6834,600,4,"Electronic City, Bangalore"
U0019,R2025,200,3,"Marathahalli, Bangalore"
U0531,R3755,500,2,"BTM, Bangalore"
U0869,R8700,700,5,"Brookefield, Bangalore"
U0794,R5618,100,1,"BTM, Bangalore"
U0991,R4499,800,4,"Bommanahalli, Bangalore"
U0178,R7880,1000,4,"Jalahalli, Bangalore"
U0382,R5515,1000,3,"Basaveshwara Nagar, Bangalore"
U0056,R7325,1000,2,"Bommanahalli, Bangalore"
U0518,R5538,400,2,"Sanjay Nagar, Bangalore"
U0310,R4511,900,2,"HSR, Bangalore"
U0321,R7166,1000,4,"Electronic City, Bangalore"
U0931,R2831,600,1,"HSR, Bangalore"
U0624,R4290,900,1,"Sarjapur Road, Bangalore"
U0754,R7224,700,5,"Electronic City, Bangalore"
U0331,R2148,500,3,"Whitefield, Bangalore"
U0767,R6529,1000,1,"Electronic City, Bangalore"
U0031,R2034,100,3,"Marathahalli, Bangalore"
U0284,R3389,300,2,"JP Nagar, Bangalore"
U0732,R1382,400,4,"Brookefield, Bangalore"
U0254,R8052,300,1,"Marathahalli, Bangalore"
U0012,R0632,800,4,"Marathahalli, Bangalore"
U0172,R3336,900,2,"Jayanagar, Bangalore"
U0785,R5051,600,1,"Basaveshwara Nagar, Bangalore"
U0223,R7656,1000,4,"Jalahalli, Bangalore"
U0638,R2747,100,1,"BTM, Bangalore"
U0683,R7181,700,4,"Electronic City, Bangalore"
U0706,R1740,200,1,"KR Puram, Bangalore"
U0807,R0327,400,2,"Koramangala 6th Block, Bangalore"
U0175,R8278,500,4,"Vijay Nagar, Bangalore"
U0059,R2035,1000,5,"Marathahalli, Bangalore"
U0044,R1234,700,5,"Varthur Main Road, Whitefield, Bangalore"
U0538,R5835,600,4,"Kammanahalli, Bangalore"
U0299,R7456,1000,2,"Bellandur, Bangalore"
U0369,R6947,100,3,"Electronic City, Bangalore"
U0783,R6622,100,5,"Electronic City, Bangalore"
U0672,R1992,200,5,"Marathahalli, Bangalore"
U0576,R3057,600,4,"HSR, Bangalore"
U0714,R3892,400,3,"JP Nagar, Bangalore"
U0086,R2400,800,4,"Koramangala 5th Block, Bangalore"
U0844,R5202,800,5,"Yeshwantpur, Bangalore"
U0090,R8816,200,4,"Kammanahalli, Bangalore"
U0565,R2669,400,5,"Koramangala 5th Block, Bangalore"
U0506,R2264,300,5,"Koramangala 7th Block, Bangalore"
U0917,R7533,400,2,"New BEL Road, Bangalore"
U0574,R7923,100,4,"Sahakara Nagar, Bangalore"
U0465,R2738,500,1,"City Market, Bangalore"
U0045,R7833,500,1,"New BEL Road, Bangalore"
U0183,R6753,900,4,"Bommasandra, Bangalore"
U0633,R5759,500,5,"Koramangala 5th Block, Bangalore"
U0609,R0777,500,4,"Whitefield, Bangalore"
U0203,R0703,200,3,"Kaggadasapura, Bangalore"
U0027,R0433,700,2,"Indiranagar, Bangalore"
U0133,R0533,800,4,"Brigade Road, Bangalore"
U0211,R7118,200,4,"Electronic City, Bangalore"
U0563,R0443,800,5,"Koramangala 5th Block, Bangalore"
U0193,R2136,100,4,"Whitefield, Bangalore"
U0487,R4162,900,3,"Basavanagudi, Bangalore"
U0316,R5548,500,4,"Jalahalli, Bangalore"
U0997,R2799,500,3,"HSR, Bangalore"
U0288,R0386,1000,5,"Banaswadi, Bangalore"
U0638,R3933,500,4,"Bannerghatta Road, Bangalore"
U0011,R4533,200,4,"Sarjapur Road, Bangalore"
U0472,R6585,700,1,"Hosur Road, Bangalore"
U0127,R2339,300,1,"HSR, Bangalore"
U0317,R7224,1000,2,"Electronic City, Bangalore"
U0409,R8383,400,3,"JP Nagar, Bangalore"
U0601,R2782,100,2,"HSR, Bangalore"
U0630,R4595,400,4,"St. Marks Road, Bangalore"
U0882,R5446,200,3,"Yeshwantpur, Bangalore"
U0159,R3733,300,4,"BTM, Bangalore"
U0084,R7221,200,1,"Electronic City, Bangalore"
U0088,R0081,700,4,"Indiranagar, Bangalore"
U0563,R5197,900,3,"Malleshwaram, Bangalore"
U0564,R1213,900,4,"Old Airport Road, Bangalore"
U0709,R7687,100,3,"New BEL Road, Bangalore"
U0781,R8801,300,1,"CV Raman Nagar, Bangalore"
U0287,R7746,700,5,"Yeshwantpur, Bangalore"
U0895,R4148,900,3,"JP Nagar, Bangalore"
U0200,R3564,800,1,"Jayanagar, Bangalore"
U0619,R8051,400,4,"Indiranagar, Bangalore"
U0868,R3513,600,1,"JP Nagar, Bangalore"
U0719,R4153,1000,1,"Bannerghatta Road, Bangalore"
U0047,R4607,700,3,"Residency Road, Bangalore"
U0450,R1255,900,2,"CV Raman Nagar, Bangalore"
U0190,R4092,300,3,"JP Nagar, Bangalore"
U0229,R0295,100,2,"Kaggadasapura, Bangalore"
U0800,R2171,700,4,"Whitefield, Bangalore"
U0338,R8658,700,5,"Basaveshwara Nagar, Bangalore"
U0734,R2881,600,4,"Jayanagar, Bangalore"
U0231,R1715,500,5,"Whitefield, Bangalore"
U0162,R2114,100,2,"Whitefield, Bangalore"
U0048,R2076,800,5,"Whitefield, Bangalore"
U0357,R5607,600,4,"BTM, Bangalore"
U0164,R8426,900,2,"Uttarahalli, Bangalore"
U0577,R7076,800,4,"Electronic City, Bangalore"
U0612,R6937,200,4,"Electronic City, Bangalore"
U0876,R8663,200,1,"Rajajinagar, Bangalore"
U0642,R4807,500,3,"City Market, Bangalore"
U0734,R7177,1000,1,"Electronic City, Bangalore"
U0566,R1646,800,2,"Whitefield, Bangalore"
U0261,R1757,900,3,"Marathahalli, Bangalore"
U0746,R1991,300,2,"Marathahalli, Bangalore"
U0540,R5163,400,5,"Rajajinagar, Bangalore"
U0926,R6103,400,3,"Rammurthy Nagar, Bangalore"
U0415,R2230,600,4,"Koramangala 7th Block, Bangalore"
U0426,R6460,200,3,"Nagawara, Bangalore"
U0445,R6163,1000,4,"Rammurthy Nagar, Bangalore"
U0266,R3409,300,2,"Jayanagar, Bangalore"
U0996,R5140,500,4,"Malleshwaram, Bangalore"
